notification.year,notification.month,notification.hr,exam.result,testperhr
2014,2,BAIXO AMAZONAS,vivax,49
2014,2,CARAJAS,F+FG,1
2014,2,CARAJAS,falciparum,1
2014,2,CARAJAS,negative,246
2014,2,CARAJAS,vivax,11
2014,2,LAGO DE TUCURUI,F+V,1
2014,2,LAGO DE TUCURUI,falciparum,3
2014,2,LAGO DE TUCURUI,negative,741
2014,2,LAGO DE TUCURUI,vivax,42
2014,2,MARAJO I,falciparum,2
2014,2,MARAJO I,negative,341
2014,2,MARAJO I,vivax,53
2014,2,MARAJO II,F+FG,2
2014,2,MARAJO II,F+V,15
2014,2,MARAJO II,falciparum,37
2014,2,MARAJO II,negative,3992
2014,2,MARAJO II,non falciparum,70
2014,2,MARAJO II,vivax,178
2014,2,METROPOLITANA I,F+FG,1
2014,2,METROPOLITANA I,negative,3051
2014,2,METROPOLITANA I,vivax,13
2014,2,METROPOLITANA II,negative,128
2014,2,METROPOLITANA II,vivax,2
2014,2,METROPOLITANA III,F+V,1
2014,2,METROPOLITANA III,negative,458
2014,2,METROPOLITANA III,vivax,4
2014,2,RIO CAETES,negative,221
2014,2,TAPAJOS,F+FG,14
2014,2,TAPAJOS,F+V,14
2014,2,TAPAJOS,FG,3
2014,2,TAPAJOS,V+FG,1
2014,2,TAPAJOS,falciparum,129
2014,2,TAPAJOS,negative,3140
2014,2,TAPAJOS,non falciparum,9
2014,2,TAPAJOS,vivax,546
2014,2,TOCANTINS,negative,268
2014,2,TOCANTINS,vivax,1
2014,2,XINGU,F+FG,3
2014,2,XINGU,falciparum,6
2014,2,XINGU,negative,5955
2014,2,XINGU,non falciparum,15
2014,2,XINGU,vivax,90
2014,3,ARAGUAIA,F+V,2
2014,3,ARAGUAIA,falciparum,1
2014,3,ARAGUAIA,negative,495
2014,3,ARAGUAIA,vivax,45
2014,3,BAIXO AMAZONAS,F+V,2
2014,3,BAIXO AMAZONAS,FG,4
2014,3,BAIXO AMAZONAS,V+FG,2
2014,3,BAIXO AMAZONAS,falciparum,3
2014,3,BAIXO AMAZONAS,negative,729
2014,3,BAIXO AMAZONAS,vivax,55
2014,3,CARAJAS,falciparum,1
2014,3,CARAJAS,negative,274
2014,3,CARAJAS,vivax,9
2014,3,LAGO DE TUCURUI,falciparum,1
2014,3,LAGO DE TUCURUI,negative,690
2014,3,LAGO DE TUCURUI,vivax,46
2014,3,MARAJO I,F+FG,1
2014,3,MARAJO I,F+V,1
2014,3,MARAJO I,FG,1
2014,3,MARAJO I,falciparum,3
2014,3,MARAJO I,negative,382
2014,3,MARAJO I,vivax,45
2014,3,MARAJO II,F+FG,2
2014,3,MARAJO II,falciparum,8
2014,3,MARAJO II,negative,3672
2014,3,MARAJO II,non falciparum,31
2014,3,MARAJO II,vivax,169
2014,3,METROPOLITANA I,falciparum,1
2014,3,METROPOLITANA I,negative,2635
2014,3,METROPOLITANA I,vivax,19
2014,3,METROPOLITANA II,negative,123
2014,3,METROPOLITANA II,vivax,1
2014,3,METROPOLITANA III,negative,444
2014,3,METROPOLITANA III,vivax,6
2014,3,RIO CAETES,negative,262
2014,3,RIO CAETES,vivax,3
2014,3,TAPAJOS,F+FG,9
2014,3,TAPAJOS,F+V,15
2014,3,TAPAJOS,FG,4
2014,3,TAPAJOS,V+FG,3
2014,3,TAPAJOS,falciparum,98
2014,3,TAPAJOS,malariae,1
2014,3,TAPAJOS,negative,3248
2014,3,TAPAJOS,non falciparum,12
2014,3,TAPAJOS,vivax,456
2014,3,TOCANTINS,falciparum,1
2014,3,TOCANTINS,negative,286
2014,3,TOCANTINS,vivax,3
2014,3,XINGU,F+FG,3
2014,3,XINGU,falciparum,4
2014,3,XINGU,negative,7626
2014,3,XINGU,non falciparum,12
2014,3,XINGU,vivax,77
2014,4,ARAGUAIA,F+V,1
2014,4,ARAGUAIA,negative,313
2014,4,ARAGUAIA,vivax,71
2014,4,BAIXO AMAZONAS,F+FG,3
2014,4,BAIXO AMAZONAS,V+FG,1
2014,4,BAIXO AMAZONAS,falciparum,7
2014,4,BAIXO AMAZONAS,negative,1303
2014,4,BAIXO AMAZONAS,vivax,37
2014,4,CARAJAS,falciparum,4
2014,4,CARAJAS,negative,346
2014,4,CARAJAS,vivax,11
2014,4,LAGO DE TUCURUI,falciparum,1
2014,4,LAGO DE TUCURUI,negative,667
2014,4,LAGO DE TUCURUI,vivax,37
2014,4,MARAJO I,F+FG,1
2014,4,MARAJO I,falciparum,2
2014,4,MARAJO I,negative,334
2014,4,MARAJO I,vivax,37
2014,4,MARAJO II,F+FG,2
2014,4,MARAJO II,FG,1
2014,4,MARAJO II,falciparum,18
2014,4,MARAJO II,negative,3998
2014,4,MARAJO II,non falciparum,9
2014,4,MARAJO II,vivax,165
2014,4,METROPOLITANA I,falciparum,1
2014,4,METROPOLITANA I,negative,2642
2014,4,METROPOLITANA I,vivax,9
2014,4,METROPOLITANA II,negative,239
2014,4,METROPOLITANA II,vivax,13
2014,4,METROPOLITANA III,F+V,1
2014,4,METROPOLITANA III,V+FG,1
2014,4,METROPOLITANA III,negative,538
2014,4,METROPOLITANA III,vivax,9
2014,4,RIO CAETES,negative,290
2014,4,RIO CAETES,vivax,3
2014,4,TAPAJOS,F+FG,11
2014,4,TAPAJOS,F+V,11
2014,4,TAPAJOS,FG,1
2014,4,TAPAJOS,V+FG,1
2014,4,TAPAJOS,falciparum,83
2014,4,TAPAJOS,negative,2784
2014,4,TAPAJOS,non falciparum,6
2014,4,TAPAJOS,vivax,356
2014,4,TOCANTINS,falciparum,1
2014,4,TOCANTINS,negative,366
2014,4,TOCANTINS,vivax,3
2014,4,XINGU,F+FG,2
2014,4,XINGU,F+V,2
2014,4,XINGU,negative,7989
2014,4,XINGU,non falciparum,6
2014,4,XINGU,vivax,35
2014,5,ARAGUAIA,F+V,1
2014,5,ARAGUAIA,falciparum,1
2014,5,ARAGUAIA,negative,807
2014,5,ARAGUAIA,vivax,65
2014,5,BAIXO AMAZONAS,F+FG,2
2014,5,BAIXO AMAZONAS,falciparum,2
2014,5,BAIXO AMAZONAS,negative,1076
2014,5,BAIXO AMAZONAS,vivax,53
2014,5,CARAJAS,negative,227
2014,5,CARAJAS,vivax,9
2014,5,LAGO DE TUCURUI,falciparum,1
2014,5,LAGO DE TUCURUI,negative,597
2014,5,LAGO DE TUCURUI,vivax,30
2014,5,MARAJO I,falciparum,7
2014,5,MARAJO I,negative,420
2014,5,MARAJO I,vivax,68
2014,5,MARAJO II,F+FG,6
2014,5,MARAJO II,F+V,1
2014,5,MARAJO II,falciparum,17
2014,5,MARAJO II,negative,3855
2014,5,MARAJO II,non falciparum,3
2014,5,MARAJO II,vivax,147
2014,5,METROPOLITANA I,falciparum,1
2014,5,METROPOLITANA I,negative,2581
2014,5,METROPOLITANA I,vivax,5
2014,5,METROPOLITANA II,negative,381
2014,5,METROPOLITANA II,vivax,20
2014,5,METROPOLITANA III,negative,710
2014,5,METROPOLITANA III,vivax,6
2014,5,RIO CAETES,negative,294
2014,5,RIO CAETES,vivax,1
2014,5,TAPAJOS,F+FG,3
2014,5,TAPAJOS,F+V,6
2014,5,TAPAJOS,V+FG,2
2014,5,TAPAJOS,falciparum,45
2014,5,TAPAJOS,negative,2752
2014,5,TAPAJOS,non falciparum,3
2014,5,TAPAJOS,vivax,286
2014,5,TOCANTINS,negative,274
2014,5,TOCANTINS,vivax,1
2014,5,XINGU,falciparum,1
2014,5,XINGU,negative,8061
2014,5,XINGU,non falciparum,21
2014,5,XINGU,vivax,60
2014,6,ARAGUAIA,negative,451
2014,6,ARAGUAIA,vivax,43
2014,6,BAIXO AMAZONAS,F+FG,1
2014,6,BAIXO AMAZONAS,F+V,1
2014,6,BAIXO AMAZONAS,FG,2
2014,6,BAIXO AMAZONAS,falciparum,1
2014,6,BAIXO AMAZONAS,negative,992
2014,6,BAIXO AMAZONAS,vivax,31
2014,6,CARAJAS,F+V,1
2014,6,CARAJAS,negative,148
2014,6,CARAJAS,vivax,23
2014,6,LAGO DE TUCURUI,negative,469
2014,6,LAGO DE TUCURUI,vivax,37
2014,6,MARAJO I,F+FG,1
2014,6,MARAJO I,F+M,1
2014,6,MARAJO I,falciparum,4
2014,6,MARAJO I,negative,313
2014,6,MARAJO I,vivax,56
2014,6,MARAJO II,F+FG,4
2014,6,MARAJO II,F+V,1
2014,6,MARAJO II,FG,1
2014,6,MARAJO II,falciparum,27
2014,6,MARAJO II,negative,2267
2014,6,MARAJO II,non falciparum,1
2014,6,MARAJO II,vivax,167
2014,6,METROPOLITANA I,negative,2371
2014,6,METROPOLITANA I,vivax,6
2014,6,METROPOLITANA II,negative,197
2014,6,METROPOLITANA II,vivax,1
2014,6,METROPOLITANA III,F+FG,1
2014,6,METROPOLITANA III,negative,587
2014,6,METROPOLITANA III,vivax,3
2014,6,RIO CAETES,negative,238
2014,6,TAPAJOS,F+FG,2
2014,6,TAPAJOS,F+V,7
2014,6,TAPAJOS,FG,1
2014,6,TAPAJOS,V+FG,2
2014,6,TAPAJOS,falciparum,51
2014,6,TAPAJOS,negative,2961
2014,6,TAPAJOS,non falciparum,1
2014,6,TAPAJOS,vivax,338
2014,6,TOCANTINS,negative,221
2014,6,TOCANTINS,vivax,3
2014,6,XINGU,negative,6663
2014,6,XINGU,non falciparum,4
2014,6,XINGU,vivax,66
2014,7,ARAGUAIA,negative,402
2014,7,ARAGUAIA,vivax,46
2014,7,BAIXO AMAZONAS,F+FG,2
2014,7,BAIXO AMAZONAS,F+V,1
2014,7,BAIXO AMAZONAS,FG,1
2014,7,BAIXO AMAZONAS,negative,712
2014,7,BAIXO AMAZONAS,vivax,38
2014,7,CARAJAS,F+M,1
2014,7,CARAJAS,F+V,2
2014,7,CARAJAS,negative,203
2014,7,CARAJAS,vivax,23
2014,7,LAGO DE TUCURUI,negative,428
2014,7,LAGO DE TUCURUI,vivax,46
2014,7,MARAJO I,falciparum,4
2014,7,MARAJO I,negative,296
2014,7,MARAJO I,vivax,71
2014,7,MARAJO II,F+FG,1
2014,7,MARAJO II,F+V,1
2014,7,MARAJO II,FG,1
2014,7,MARAJO II,falciparum,18
2014,7,MARAJO II,negative,3169
2014,7,MARAJO II,non falciparum,2
2014,7,MARAJO II,vivax,190
2014,7,METROPOLITANA I,negative,1546
2014,7,METROPOLITANA I,vivax,10
2014,7,METROPOLITANA II,negative,131
2014,7,METROPOLITANA III,negative,433
2014,7,METROPOLITANA III,vivax,7
2014,7,RIO CAETES,negative,220
2014,7,TAPAJOS,F+FG,4
2014,7,TAPAJOS,F+V,15
2014,7,TAPAJOS,falciparum,69
2014,7,TAPAJOS,negative,2629
2014,7,TAPAJOS,non falciparum,11
2014,7,TAPAJOS,vivax,401
2014,7,TOCANTINS,negative,238
2014,7,TOCANTINS,vivax,2
2014,7,XINGU,falciparum,2
2014,7,XINGU,negative,8078
2014,7,XINGU,non falciparum,9
2014,7,XINGU,vivax,86
2014,8,ARAGUAIA,negative,402
2014,8,ARAGUAIA,vivax,30
2014,8,BAIXO AMAZONAS,F+FG,2
2014,8,BAIXO AMAZONAS,FG,1
2014,8,BAIXO AMAZONAS,V+FG,1
2014,8,BAIXO AMAZONAS,falciparum,6
2014,8,BAIXO AMAZONAS,negative,1057
2014,8,BAIXO AMAZONAS,non falciparum,3
2014,8,BAIXO AMAZONAS,vivax,29
2014,8,CARAJAS,F+V,1
2014,8,CARAJAS,negative,204
2014,8,CARAJAS,vivax,27
2014,8,LAGO DE TUCURUI,negative,458
2014,8,LAGO DE TUCURUI,vivax,37
2014,8,MARAJO I,falciparum,3
2014,8,MARAJO I,negative,312
2014,8,MARAJO I,vivax,84
2014,8,MARAJO II,F+FG,4
2014,8,MARAJO II,F+V,1
2014,8,MARAJO II,FG,1
2014,8,MARAJO II,falciparum,17
2014,8,MARAJO II,negative,3959
2014,8,MARAJO II,non falciparum,1
2014,8,MARAJO II,vivax,245
2014,8,METROPOLITANA I,F+V,1
2014,8,METROPOLITANA I,falciparum,2
2014,8,METROPOLITANA I,negative,1936
2014,8,METROPOLITANA I,vivax,7
2014,8,METROPOLITANA II,negative,119
2014,8,METROPOLITANA II,vivax,1
2014,8,METROPOLITANA III,negative,372
2014,8,METROPOLITANA III,vivax,2
2014,8,RIO CAETES,negative,194
2014,8,TAPAJOS,F+FG,5
2014,8,TAPAJOS,F+V,9
2014,8,TAPAJOS,FG,2
2014,8,TAPAJOS,V+FG,2
2014,8,TAPAJOS,falciparum,112
2014,8,TAPAJOS,negative,2465
2014,8,TAPAJOS,non falciparum,8
2014,8,TAPAJOS,vivax,446
2014,8,TOCANTINS,falciparum,1
2014,8,TOCANTINS,negative,184
2014,8,TOCANTINS,vivax,5
2014,8,XINGU,negative,6405
2014,8,XINGU,non falciparum,13
2014,8,XINGU,vivax,78
2014,9,ARAGUAIA,negative,324
2014,9,ARAGUAIA,vivax,17
2014,9,BAIXO AMAZONAS,F+FG,3
2014,9,BAIXO AMAZONAS,F+V,2
2014,9,BAIXO AMAZONAS,FG,4
2014,9,BAIXO AMAZONAS,V+FG,1
2014,9,BAIXO AMAZONAS,falciparum,10
2014,9,BAIXO AMAZONAS,negative,562
2014,9,BAIXO AMAZONAS,non falciparum,1
2014,9,BAIXO AMAZONAS,vivax,34
2014,9,CARAJAS,F+V,1
2014,9,CARAJAS,negative,134
2014,9,CARAJAS,vivax,14
2014,9,LAGO DE TUCURUI,F+FG,1
2014,9,LAGO DE TUCURUI,negative,374
2014,9,LAGO DE TUCURUI,vivax,29
2014,9,MARAJO I,falciparum,3
2014,9,MARAJO I,negative,293
2014,9,MARAJO I,vivax,63
2014,9,MARAJO II,F+FG,5
2014,9,MARAJO II,F+V,3
2014,9,MARAJO II,falciparum,42
2014,9,MARAJO II,negative,3644
2014,9,MARAJO II,non falciparum,2
2014,9,MARAJO II,vivax,233
2014,9,METROPOLITANA I,F+FG,2
2014,9,METROPOLITANA I,falciparum,1
2014,9,METROPOLITANA I,negative,2078
2014,9,METROPOLITANA I,vivax,10
2014,9,METROPOLITANA II,negative,119
2014,9,METROPOLITANA III,negative,381
2014,9,METROPOLITANA III,vivax,10
2014,9,RIO CAETES,negative,216
2014,9,TAPAJOS,F+FG,5
2014,9,TAPAJOS,F+V,6
2014,9,TAPAJOS,FG,3
2014,9,TAPAJOS,V+FG,1
2014,9,TAPAJOS,falciparum,82
2014,9,TAPAJOS,negative,2599
2014,9,TAPAJOS,non falciparum,7
2014,9,TAPAJOS,vivax,468
2014,9,TOCANTINS,negative,204
2014,9,TOCANTINS,vivax,3
2014,9,XINGU,falciparum,1
2014,9,XINGU,negative,5946
2014,9,XINGU,non falciparum,9
2014,9,XINGU,vivax,59
2014,10,ARAGUAIA,F+FG,2
2014,10,ARAGUAIA,negative,425
2014,10,ARAGUAIA,vivax,11
2014,10,BAIXO AMAZONAS,falciparum,4
2014,10,BAIXO AMAZONAS,negative,605
2014,10,BAIXO AMAZONAS,non falciparum,4
2014,10,BAIXO AMAZONAS,vivax,32
2014,10,CARAJAS,negative,148
2014,10,CARAJAS,vivax,23
2014,10,LAGO DE TUCURUI,negative,404
2014,10,LAGO DE TUCURUI,vivax,27
2014,10,MARAJO I,F+V,1
2014,10,MARAJO I,falciparum,2
2014,10,MARAJO I,negative,291
2014,10,MARAJO I,vivax,58
2014,10,MARAJO II,F+FG,2
2014,10,MARAJO II,F+V,1
2014,10,MARAJO II,falciparum,23
2014,10,MARAJO II,negative,3435
2014,10,MARAJO II,vivax,223
2014,10,METROPOLITANA I,F+FG,1
2014,10,METROPOLITANA I,falciparum,1
2014,10,METROPOLITANA I,negative,1659
2014,10,METROPOLITANA I,vivax,11
2014,10,METROPOLITANA II,negative,75
2014,10,METROPOLITANA II,vivax,1
2014,10,METROPOLITANA III,negative,321
2014,10,METROPOLITANA III,vivax,7
2014,10,RIO CAETES,negative,251
2014,10,RIO CAETES,vivax,5
2014,10,TAPAJOS,F+FG,10
2014,10,TAPAJOS,F+V,12
2014,10,TAPAJOS,FG,1
2014,10,TAPAJOS,V+FG,2
2014,10,TAPAJOS,falciparum,87
2014,10,TAPAJOS,malariae,1
2014,10,TAPAJOS,negative,2173
2014,10,TAPAJOS,non falciparum,14
2014,10,TAPAJOS,vivax,447
2014,10,TOCANTINS,negative,186
2014,10,TOCANTINS,vivax,5
2014,10,XINGU,falciparum,1
2014,10,XINGU,negative,6355
2014,10,XINGU,vivax,69
2014,11,ARAGUAIA,negative,882
2014,11,ARAGUAIA,vivax,28
2014,11,BAIXO AMAZONAS,falciparum,3
2014,11,BAIXO AMAZONAS,negative,669
2014,11,BAIXO AMAZONAS,vivax,43
2014,11,CARAJAS,negative,121
2014,11,CARAJAS,vivax,16
2014,11,LAGO DE TUCURUI,F+V,1
2014,11,LAGO DE TUCURUI,negative,321
2014,11,LAGO DE TUCURUI,vivax,20
2014,11,MARAJO I,F+V,1
2014,11,MARAJO I,FG,1
2014,11,MARAJO I,falciparum,16
2014,11,MARAJO I,negative,213
2014,11,MARAJO I,vivax,42
2014,11,MARAJO II,F+FG,2
2014,11,MARAJO II,falciparum,26
2014,11,MARAJO II,negative,2141
2014,11,MARAJO II,vivax,228
2014,11,METROPOLITANA I,falciparum,1
2014,11,METROPOLITANA I,negative,1536
2014,11,METROPOLITANA I,vivax,13
2014,11,METROPOLITANA II,negative,88
2014,11,METROPOLITANA II,vivax,2
2014,11,METROPOLITANA III,negative,290
2014,11,METROPOLITANA III,vivax,5
2014,11,RIO CAETES,negative,253
2014,11,RIO CAETES,vivax,1
2014,11,TAPAJOS,F+FG,6
2014,11,TAPAJOS,F+V,9
2014,11,TAPAJOS,FG,3
2014,11,TAPAJOS,V+FG,5
2014,11,TAPAJOS,falciparum,105
2014,11,TAPAJOS,negative,2237
2014,11,TAPAJOS,non falciparum,8
2014,11,TAPAJOS,vivax,470
2014,11,TOCANTINS,negative,135
2014,11,TOCANTINS,vivax,1
2014,11,XINGU,negative,4596
2014,11,XINGU,non falciparum,1
2014,11,XINGU,vivax,42
2014,12,ARAGUAIA,falciparum,1
2014,12,ARAGUAIA,negative,360
2014,12,ARAGUAIA,vivax,6
2014,12,BAIXO AMAZONAS,F+FG,1
2014,12,BAIXO AMAZONAS,falciparum,3
2014,12,BAIXO AMAZONAS,negative,420
2014,12,BAIXO AMAZONAS,non falciparum,9
2014,12,BAIXO AMAZONAS,vivax,46
2014,12,CARAJAS,FG,1
2014,12,CARAJAS,negative,193
2014,12,CARAJAS,vivax,20
2014,12,LAGO DE TUCURUI,F+FG,1
2014,12,LAGO DE TUCURUI,V+FG,1
2014,12,LAGO DE TUCURUI,negative,361
2014,12,LAGO DE TUCURUI,vivax,16
2014,12,MARAJO I,F+V,1
2014,12,MARAJO I,falciparum,4
2014,12,MARAJO I,negative,181
2014,12,MARAJO I,vivax,62
2014,12,MARAJO II,F+FG,5
2014,12,MARAJO II,F+V,4
2014,12,MARAJO II,FG,1
2014,12,MARAJO II,V+FG,1
2014,12,MARAJO II,falciparum,72
2014,12,MARAJO II,negative,2397
2014,12,MARAJO II,non falciparum,4
2014,12,MARAJO II,vivax,168
2014,12,METROPOLITANA I,F+FG,1
2014,12,METROPOLITANA I,negative,1241
2014,12,METROPOLITANA I,vivax,5
2014,12,METROPOLITANA II,negative,95
2014,12,METROPOLITANA II,vivax,2
2014,12,METROPOLITANA III,negative,191
2014,12,METROPOLITANA III,vivax,5
2014,12,RIO CAETES,negative,208
2014,12,RIO CAETES,vivax,1
2014,12,TAPAJOS,F+FG,10
2014,12,TAPAJOS,F+M,1
2014,12,TAPAJOS,F+V,9
2014,12,TAPAJOS,V+FG,1
2014,12,TAPAJOS,falciparum,96
2014,12,TAPAJOS,malariae,1
2014,12,TAPAJOS,negative,2104
2014,12,TAPAJOS,vivax,437
2014,12,TOCANTINS,negative,61
2014,12,XINGU,negative,2017
2014,12,XINGU,non falciparum,1
2014,12,XINGU,vivax,41
2015,1,ARAGUAIA,negative,508
2015,1,ARAGUAIA,vivax,11
2015,1,BAIXO AMAZONAS,F+FG,1
2015,1,BAIXO AMAZONAS,F+V,1
2015,1,BAIXO AMAZONAS,FG,1
2015,1,BAIXO AMAZONAS,V+FG,1
2015,1,BAIXO AMAZONAS,falciparum,2
2015,1,BAIXO AMAZONAS,negative,604
2015,1,BAIXO AMAZONAS,non falciparum,26
2015,1,BAIXO AMAZONAS,vivax,40
2015,1,CARAJAS,F+V,2
2015,1,CARAJAS,falciparum,1
2015,1,CARAJAS,negative,350
2015,1,CARAJAS,vivax,20
2015,1,LAGO DE TUCURUI,FG,1
2015,1,LAGO DE TUCURUI,negative,504
2015,1,LAGO DE TUCURUI,vivax,34
2015,1,MARAJO I,F+FG,3
2015,1,MARAJO I,F+V,2
2015,1,MARAJO I,falciparum,9
2015,1,MARAJO I,negative,301
2015,1,MARAJO I,vivax,58
2015,1,MARAJO II,F+FG,6
2015,1,MARAJO II,F+V,2
2015,1,MARAJO II,falciparum,74
2015,1,MARAJO II,negative,2895
2015,1,MARAJO II,non falciparum,12
2015,1,MARAJO II,vivax,228
2015,1,METROPOLITANA I,negative,1207
2015,1,METROPOLITANA I,vivax,17
2015,1,METROPOLITANA II,negative,93
2015,1,METROPOLITANA III,falciparum,1
2015,1,METROPOLITANA III,negative,246
2015,1,METROPOLITANA III,vivax,6
2015,1,RIO CAETES,negative,199
2015,1,RIO CAETES,vivax,2
2015,1,TAPAJOS,F+FG,8
2015,1,TAPAJOS,F+V,9
2015,1,TAPAJOS,FG,1
2015,1,TAPAJOS,V+FG,5
2015,1,TAPAJOS,falciparum,84
2015,1,TAPAJOS,malariae,2
2015,1,TAPAJOS,negative,2689
2015,1,TAPAJOS,non falciparum,3
2015,1,TAPAJOS,vivax,396
2015,1,TOCANTINS,F+V,1
2015,1,TOCANTINS,negative,141
2015,1,TOCANTINS,vivax,4
2015,1,XINGU,falciparum,2
2015,1,XINGU,negative,5934
2015,1,XINGU,vivax,38
2015,2,ARAGUAIA,F+V,1
2015,2,ARAGUAIA,negative,412
2015,2,ARAGUAIA,vivax,3
2015,2,BAIXO AMAZONAS,F+V,1
2015,2,BAIXO AMAZONAS,falciparum,1
2015,2,BAIXO AMAZONAS,negative,711
2015,2,BAIXO AMAZONAS,non falciparum,16
2015,2,BAIXO AMAZONAS,vivax,24
2015,2,CARAJAS,negative,245
2015,2,CARAJAS,vivax,14
2015,2,LAGO DE TUCURUI,negative,464
2015,2,LAGO DE TUCURUI,vivax,37
2015,2,MARAJO I,F+FG,1
2015,2,MARAJO I,F+V,2
2015,2,MARAJO I,V+FG,1
2015,2,MARAJO I,falciparum,12
2015,2,MARAJO I,negative,316
2015,2,MARAJO I,vivax,66
2015,2,MARAJO II,F+FG,2
2015,2,MARAJO II,F+V,2
2015,2,MARAJO II,falciparum,97
2015,2,MARAJO II,negative,3909
2015,2,MARAJO II,vivax,245
2015,2,METROPOLITANA I,negative,1392
2015,2,METROPOLITANA I,vivax,9
2015,2,METROPOLITANA II,negative,171
2015,2,METROPOLITANA II,vivax,2
2015,2,METROPOLITANA III,negative,252
2015,2,RIO CAETES,negative,152
2015,2,RIO CAETES,vivax,2
2015,2,TAPAJOS,F+FG,2
2015,2,TAPAJOS,F+V,7
2015,2,TAPAJOS,FG,3
2015,2,TAPAJOS,V+FG,1
2015,2,TAPAJOS,falciparum,52
2015,2,TAPAJOS,malariae,1
2015,2,TAPAJOS,negative,1992
2015,2,TAPAJOS,vivax,279
2015,2,TOCANTINS,negative,172
2015,2,TOCANTINS,vivax,2
2015,2,XINGU,negative,6742
2015,2,XINGU,non falciparum,1
2015,2,XINGU,vivax,68
2015,3,ARAGUAIA,negative,445
2015,3,ARAGUAIA,vivax,13
2015,3,BAIXO AMAZONAS,negative,708
2015,3,BAIXO AMAZONAS,non falciparum,19
2015,3,BAIXO AMAZONAS,vivax,27
2015,3,CARAJAS,negative,307
2015,3,CARAJAS,vivax,17
2015,3,LAGO DE TUCURUI,F+FG,1
2015,3,LAGO DE TUCURUI,negative,554
2015,3,LAGO DE TUCURUI,vivax,27
2015,3,MARAJO I,falciparum,7
2015,3,MARAJO I,negative,449
2015,3,MARAJO I,vivax,53
2015,3,MARAJO II,F+FG,10
2015,3,MARAJO II,F+V,1
2015,3,MARAJO II,falciparum,81
2015,3,MARAJO II,negative,4317
2015,3,MARAJO II,non falciparum,17
2015,3,MARAJO II,vivax,299
2015,3,METROPOLITANA I,F+V,1
2015,3,METROPOLITANA I,negative,1657
2015,3,METROPOLITANA I,vivax,8
2015,3,METROPOLITANA II,negative,141
2015,3,METROPOLITANA II,vivax,2
2015,3,METROPOLITANA III,negative,440
2015,3,METROPOLITANA III,vivax,1
2015,3,RIO CAETES,negative,312
2015,3,RIO CAETES,vivax,4
2015,3,TAPAJOS,F+FG,3
2015,3,TAPAJOS,F+V,3
2015,3,TAPAJOS,FG,2
2015,3,TAPAJOS,V+FG,1
2015,3,TAPAJOS,falciparum,46
2015,3,TAPAJOS,negative,2398
2015,3,TAPAJOS,vivax,291
2015,3,TOCANTINS,negative,214
2015,3,TOCANTINS,vivax,2
2015,3,XINGU,negative,4591
2015,3,XINGU,non falciparum,1
2015,3,XINGU,vivax,42
2015,4,ARAGUAIA,negative,451
2015,4,ARAGUAIA,vivax,37
2015,4,BAIXO AMAZONAS,F+V,1
2015,4,BAIXO AMAZONAS,FG,1
2015,4,BAIXO AMAZONAS,falciparum,4
2015,4,BAIXO AMAZONAS,negative,1056
2015,4,BAIXO AMAZONAS,non falciparum,15
2015,4,BAIXO AMAZONAS,vivax,32
2015,4,CARAJAS,falciparum,1
2015,4,CARAJAS,negative,244
2015,4,CARAJAS,vivax,17
2015,4,LAGO DE TUCURUI,negative,433
2015,4,LAGO DE TUCURUI,vivax,19
2015,4,MARAJO I,FG,1
2015,4,MARAJO I,falciparum,5
2015,4,MARAJO I,negative,416
2015,4,MARAJO I,vivax,42
2015,4,MARAJO II,F+FG,4
2015,4,MARAJO II,F+V,4
2015,4,MARAJO II,falciparum,33
2015,4,MARAJO II,negative,4522
2015,4,MARAJO II,non falciparum,13
2015,4,MARAJO II,vivax,165
2015,4,METROPOLITANA I,FG,1
2015,4,METROPOLITANA I,falciparum,2
2015,4,METROPOLITANA I,negative,1062
2015,4,METROPOLITANA I,vivax,14
2015,4,METROPOLITANA II,negative,79
2015,4,METROPOLITANA II,vivax,1
2015,4,METROPOLITANA III,negative,383
2015,4,METROPOLITANA III,vivax,2
2015,4,RIO CAETES,F+FG,1
2015,4,RIO CAETES,F+V,1
2015,4,RIO CAETES,negative,282
2015,4,RIO CAETES,vivax,4
2015,4,TAPAJOS,F+FG,3
2015,4,TAPAJOS,F+V,4
2015,4,TAPAJOS,FG,1
2015,4,TAPAJOS,V+FG,1
2015,4,TAPAJOS,falciparum,44
2015,4,TAPAJOS,negative,2974
2015,4,TAPAJOS,vivax,227
2015,4,TOCANTINS,negative,167
2015,4,TOCANTINS,vivax,3
2015,4,XINGU,negative,5094
2015,4,XINGU,vivax,26
2015,5,ARAGUAIA,negative,380
2015,5,ARAGUAIA,vivax,43
2015,5,BAIXO AMAZONAS,V+FG,1
2015,5,BAIXO AMAZONAS,negative,918
2015,5,BAIXO AMAZONAS,non falciparum,13
2015,5,BAIXO AMAZONAS,vivax,26
2015,5,CARAJAS,negative,195
2015,5,CARAJAS,vivax,11
2015,5,LAGO DE TUCURUI,negative,418
2015,5,LAGO DE TUCURUI,vivax,14
2015,5,MARAJO I,F+FG,1
2015,5,MARAJO I,F+V,2
2015,5,MARAJO I,FG,1
2015,5,MARAJO I,falciparum,12
2015,5,MARAJO I,negative,255
2015,5,MARAJO I,vivax,38
2015,5,MARAJO II,F+FG,3
2015,5,MARAJO II,F+V,3
2015,5,MARAJO II,FG,1
2015,5,MARAJO II,falciparum,39
